E:\Data\IMG\center_2024_06_12_00_47_18_255.jpg, E:\Data\IMG\left_2024_06_12_00_47_18_255.jpg, E:\Data\IMG\right_2024_06_12_00_47_18_255.jpg, 0, 0, 0, 7.816831E-05
E:\Data\IMG\center_2024_06_12_00_47_18_358.jpg, E:\Data\IMG\left_2024_06_12_00_47_18_358.jpg, E:\Data\IMG\right_2024_06_12_00_47_18_358.jpg, 0, 0.1734798, 0, 0.06368504
E:\Data\IMG\center_2024_06_12_00_47_18_458.jpg, E:\Data\IMG\left_2024_06_12_00_47_18_458.jpg, E:\Data\IMG\right_2024_06_12_00_47_18_458.jpg, 0, 0.4752933, 0, 0.4869618
E:\Data\IMG\center_2024_06_12_00_47_18_561.jpg, E:\Data\IMG\left_2024_06_12_00_47_18_561.jpg, E:\Data\IMG\right_2024_06_12_00_47_18_561.jpg, 0, 0.8237861, 0, 1.47195
E:\Data\IMG\center_2024_06_12_00_47_18_661.jpg, E:\Data\IMG\left_2024_06_12_00_47_18_661.jpg, E:\Data\IMG\right_2024_06_12_00_47_18_661.jpg, 0, 1, 0, 2.635012
E:\Data\IMG\center_2024_06_12_00_47_18_761.jpg, E:\Data\IMG\left_2024_06_12_00_47_18_761.jpg, E:\Data\IMG\right_2024_06_12_00_47_18_761.jpg, 0, 1, 0, 3.808867
E:\Data\IMG\center_2024_06_12_00_47_18_864.jpg, E:\Data\IMG\left_2024_06_12_00_47_18_864.jpg, E:\Data\IMG\right_2024_06_12_00_47_18_864.jpg, -0.0322299, 1, 0, 4.977359
E:\Data\IMG\center_2024_06_12_00_47_18_969.jpg, E:\Data\IMG\left_2024_06_12_00_47_18_969.jpg, E:\Data\IMG\right_2024_06_12_00_47_18_969.jpg, -0.1078887, 1, 0, 6.125991
E:\Data\IMG\center_2024_06_12_00_47_19_072.jpg, E:\Data\IMG\left_2024_06_12_00_47_19_072.jpg, E:\Data\IMG\right_2024_06_12_00_47_19_072.jpg, 0, 1, 0, 7.269267
E:\Data\IMG\center_2024_06_12_00_47_19_172.jpg, E:\Data\IMG\left_2024_06_12_00_47_19_172.jpg, E:\Data\IMG\right_2024_06_12_00_47_19_172.jpg, 0, 1, 0, 8.403234
E:\Data\IMG\center_2024_06_12_00_47_19_275.jpg, E:\Data\IMG\left_2024_06_12_00_47_19_275.jpg, E:\Data\IMG\right_2024_06_12_00_47_19_275.jpg, -0.09430441, 1, 0, 9.524415
E:\Data\IMG\center_2024_06_12_00_47_19_380.jpg, E:\Data\IMG\left_2024_06_12_00_47_19_380.jpg, E:\Data\IMG\right_2024_06_12_00_47_19_380.jpg, -0.3756852, 1, 0, 10.8038
E:\Data\IMG\center_2024_06_12_00_47_19_483.jpg, E:\Data\IMG\left_2024_06_12_00_47_19_483.jpg, E:\Data\IMG\right_2024_06_12_00_47_19_483.jpg, -0.06659973, 1, 0, 12.01534
E:\Data\IMG\center_2024_06_12_00_47_19_586.jpg, E:\Data\IMG\left_2024_06_12_00_47_19_586.jpg, E:\Data\IMG\right_2024_06_12_00_47_19_586.jpg, -0.1923096, 1, 0, 12.79998
E:\Data\IMG\center_2024_06_12_00_47_19_689.jpg, E:\Data\IMG\left_2024_06_12_00_47_19_689.jpg, E:\Data\IMG\right_2024_06_12_00_47_19_689.jpg, -0.0276282, 1, 0, 14.11964
E:\Data\IMG\center_2024_06_12_00_47_19_793.jpg, E:\Data\IMG\left_2024_06_12_00_47_19_793.jpg, E:\Data\IMG\right_2024_06_12_00_47_19_793.jpg, 0, 1, 0, 14.98916
E:\Data\IMG\center_2024_06_12_00_47_19_898.jpg, E:\Data\IMG\left_2024_06_12_00_47_19_898.jpg, E:\Data\IMG\right_2024_06_12_00_47_19_898.jpg, -0.2679486, 1, 0, 16.23481
E:\Data\IMG\center_2024_06_12_00_47_19_999.jpg, E:\Data\IMG\left_2024_06_12_00_47_19_999.jpg, E:\Data\IMG\right_2024_06_12_00_47_19_999.jpg, -0.2987976, 1, 0, 17.00401
E:\Data\IMG\center_2024_06_12_00_47_20_104.jpg, E:\Data\IMG\left_2024_06_12_00_47_20_104.jpg, E:\Data\IMG\right_2024_06_12_00_47_20_104.jpg, -0.08805966, 1, 0, 18.27622
E:\Data\IMG\center_2024_06_12_00_47_20_206.jpg, E:\Data\IMG\left_2024_06_12_00_47_20_206.jpg, E:\Data\IMG\right_2024_06_12_00_47_20_206.jpg, -0.3822127, 1, 0, 19.41959
E:\Data\IMG\center_2024_06_12_00_47_20_310.jpg, E:\Data\IMG\left_2024_06_12_00_47_20_310.jpg, E:\Data\IMG\right_2024_06_12_00_47_20_310.jpg, -0.1027444, 1, 0, 20.31
E:\Data\IMG\center_2024_06_12_00_47_20_413.jpg, E:\Data\IMG\left_2024_06_12_00_47_20_413.jpg, E:\Data\IMG\right_2024_06_12_00_47_20_413.jpg, 0, 1, 0, 21.38786
E:\Data\IMG\center_2024_06_12_00_47_20_515.jpg, E:\Data\IMG\left_2024_06_12_00_47_20_515.jpg, E:\Data\IMG\right_2024_06_12_00_47_20_515.jpg, -0.1270509, 1, 0, 22.32709
E:\Data\IMG\center_2024_06_12_00_47_20_617.jpg, E:\Data\IMG\left_2024_06_12_00_47_20_617.jpg, E:\Data\IMG\right_2024_06_12_00_47_20_617.jpg, -0.3263721, 1, 0, 23.2648
E:\Data\IMG\center_2024_06_12_00_47_20_722.jpg, E:\Data\IMG\left_2024_06_12_00_47_20_722.jpg, E:\Data\IMG\right_2024_06_12_00_47_20_722.jpg, 0, 1, 0, 24.42421
E:\Data\IMG\center_2024_06_12_00_47_20_822.jpg, E:\Data\IMG\left_2024_06_12_00_47_20_822.jpg, E:\Data\IMG\right_2024_06_12_00_47_20_822.jpg, -0.251004, 1, 0, 25.37008
E:\Data\IMG\center_2024_06_12_00_47_20_926.jpg, E:\Data\IMG\left_2024_06_12_00_47_20_926.jpg, E:\Data\IMG\right_2024_06_12_00_47_20_926.jpg, -0.2426313, 1, 0, 26.25837
E:\Data\IMG\center_2024_06_12_00_47_21_030.jpg, E:\Data\IMG\left_2024_06_12_00_47_21_030.jpg, E:\Data\IMG\right_2024_06_12_00_47_21_030.jpg, 0, 1, 0, 27.19852
E:\Data\IMG\center_2024_06_12_00_47_21_131.jpg, E:\Data\IMG\left_2024_06_12_00_47_21_131.jpg, E:\Data\IMG\right_2024_06_12_00_47_21_131.jpg, -0.2839065, 1, 0, 28.11455
E:\Data\IMG\center_2024_06_12_00_47_21_232.jpg, E:\Data\IMG\left_2024_06_12_00_47_21_232.jpg, E:\Data\IMG\right_2024_06_12_00_47_21_232.jpg, -0.4100313, 1, 0, 28.91302
E:\Data\IMG\center_2024_06_12_00_47_21_336.jpg, E:\Data\IMG\left_2024_06_12_00_47_21_336.jpg, E:\Data\IMG\right_2024_06_12_00_47_21_336.jpg, -0.1095672, 1, 0, 29.83511
E:\Data\IMG\center_2024_06_12_00_47_21_438.jpg, E:\Data\IMG\left_2024_06_12_00_47_21_438.jpg, E:\Data\IMG\right_2024_06_12_00_47_21_438.jpg, -0.0181743, 1, 0, 30.18961
E:\Data\IMG\center_2024_06_12_00_47_21_544.jpg, E:\Data\IMG\left_2024_06_12_00_47_21_544.jpg, E:\Data\IMG\right_2024_06_12_00_47_21_544.jpg, -0.1375143, 1, 0, 30.19132
E:\Data\IMG\center_2024_06_12_00_47_21_644.jpg, E:\Data\IMG\left_2024_06_12_00_47_21_644.jpg, E:\Data\IMG\right_2024_06_12_00_47_21_644.jpg, 0, 1, 0, 30.1898
E:\Data\IMG\center_2024_06_12_00_47_21_747.jpg, E:\Data\IMG\left_2024_06_12_00_47_21_747.jpg, E:\Data\IMG\right_2024_06_12_00_47_21_747.jpg, 0, 1, 0, 30.19025
E:\Data\IMG\center_2024_06_12_00_47_21_848.jpg, E:\Data\IMG\left_2024_06_12_00_47_21_848.jpg, E:\Data\IMG\right_2024_06_12_00_47_21_848.jpg, 0, 1, 0, 30.19033
E:\Data\IMG\center_2024_06_12_00_47_21_952.jpg, E:\Data\IMG\left_2024_06_12_00_47_21_952.jpg, E:\Data\IMG\right_2024_06_12_00_47_21_952.jpg, 0, 1, 0, 30.19029
E:\Data\IMG\center_2024_06_12_00_47_22_054.jpg, E:\Data\IMG\left_2024_06_12_00_47_22_054.jpg, E:\Data\IMG\right_2024_06_12_00_47_22_054.jpg, -0.2758056, 1, 0, 30.17157
E:\Data\IMG\center_2024_06_12_00_47_22_157.jpg, E:\Data\IMG\left_2024_06_12_00_47_22_157.jpg, E:\Data\IMG\right_2024_06_12_00_47_22_157.jpg, -0.5646082, 1, 0, 30.13337
E:\Data\IMG\center_2024_06_12_00_47_22_264.jpg, E:\Data\IMG\left_2024_06_12_00_47_22_264.jpg, E:\Data\IMG\right_2024_06_12_00_47_22_264.jpg, -0.1965334, 1, 0, 30.19409
E:\Data\IMG\center_2024_06_12_00_47_22_364.jpg, E:\Data\IMG\left_2024_06_12_00_47_22_364.jpg, E:\Data\IMG\right_2024_06_12_00_47_22_364.jpg, 0, 1, 0, 30.18729
E:\Data\IMG\center_2024_06_12_00_47_22_466.jpg, E:\Data\IMG\left_2024_06_12_00_47_22_466.jpg, E:\Data\IMG\right_2024_06_12_00_47_22_466.jpg, 0, 1, 0, 30.19003
E:\Data\IMG\center_2024_06_12_00_47_22_568.jpg, E:\Data\IMG\left_2024_06_12_00_47_22_568.jpg, E:\Data\IMG\right_2024_06_12_00_47_22_568.jpg, 0, 1, 0, 30.19029
E:\Data\IMG\center_2024_06_12_00_47_22_670.jpg, E:\Data\IMG\left_2024_06_12_00_47_22_670.jpg, E:\Data\IMG\right_2024_06_12_00_47_22_670.jpg, 0, 1, 0, 30.1903
E:\Data\IMG\center_2024_06_12_00_47_22_771.jpg, E:\Data\IMG\left_2024_06_12_00_47_22_771.jpg, E:\Data\IMG\right_2024_06_12_00_47_22_771.jpg, 0, 1, 0, 30.19032
E:\Data\IMG\center_2024_06_12_00_47_22_874.jpg, E:\Data\IMG\left_2024_06_12_00_47_22_874.jpg, E:\Data\IMG\right_2024_06_12_00_47_22_874.jpg, 0, 1, 0, 30.18947
E:\Data\IMG\center_2024_06_12_00_47_22_974.jpg, E:\Data\IMG\left_2024_06_12_00_47_22_974.jpg, E:\Data\IMG\right_2024_06_12_00_47_22_974.jpg, 0, 1, 0, 30.1903
E:\Data\IMG\center_2024_06_12_00_47_23_078.jpg, E:\Data\IMG\left_2024_06_12_00_47_23_078.jpg, E:\Data\IMG\right_2024_06_12_00_47_23_078.jpg, -0.181047, 1, 0, 30.18126
E:\Data\IMG\center_2024_06_12_00_47_23_181.jpg, E:\Data\IMG\left_2024_06_12_00_47_23_181.jpg, E:\Data\IMG\right_2024_06_12_00_47_23_181.jpg, -0.04192592, 1, 0, 30.19067
E:\Data\IMG\center_2024_06_12_00_47_23_282.jpg, E:\Data\IMG\left_2024_06_12_00_47_23_282.jpg, E:\Data\IMG\right_2024_06_12_00_47_23_282.jpg, 0, 1, 0, 30.18999
E:\Data\IMG\center_2024_06_12_00_47_23_383.jpg, E:\Data\IMG\left_2024_06_12_00_47_23_383.jpg, E:\Data\IMG\right_2024_06_12_00_47_23_383.jpg, 0, 1, 0, 30.19028
E:\Data\IMG\center_2024_06_12_00_47_23_483.jpg, E:\Data\IMG\left_2024_06_12_00_47_23_483.jpg, E:\Data\IMG\right_2024_06_12_00_47_23_483.jpg, 0, 1, 0, 30.19032
E:\Data\IMG\center_2024_06_12_00_47_23_584.jpg, E:\Data\IMG\left_2024_06_12_00_47_23_584.jpg, E:\Data\IMG\right_2024_06_12_00_47_23_584.jpg, -0.0535209, 1, 0, 30.18968
E:\Data\IMG\center_2024_06_12_00_47_23_684.jpg, E:\Data\IMG\left_2024_06_12_00_47_23_684.jpg, E:\Data\IMG\right_2024_06_12_00_47_23_684.jpg, -0.3549204, 1, 0, 30.16079
E:\Data\IMG\center_2024_06_12_00_47_23_786.jpg, E:\Data\IMG\left_2024_06_12_00_47_23_786.jpg, E:\Data\IMG\right_2024_06_12_00_47_23_786.jpg, -0.06477245, 1, 0, 30.19101
E:\Data\IMG\center_2024_06_12_00_47_23_888.jpg, E:\Data\IMG\left_2024_06_12_00_47_23_888.jpg, E:\Data\IMG\right_2024_06_12_00_47_23_888.jpg, 0, 1, 0, 30.19028
E:\Data\IMG\center_2024_06_12_00_47_23_990.jpg, E:\Data\IMG\left_2024_06_12_00_47_23_990.jpg, E:\Data\IMG\right_2024_06_12_00_47_23_990.jpg, 0, 1, 0, 30.19023
E:\Data\IMG\center_2024_06_12_00_47_24_092.jpg, E:\Data\IMG\left_2024_06_12_00_47_24_092.jpg, E:\Data\IMG\right_2024_06_12_00_47_24_092.jpg, 0, 1, 0, 30.19031
E:\Data\IMG\center_2024_06_12_00_47_24_196.jpg, E:\Data\IMG\left_2024_06_12_00_47_24_196.jpg, E:\Data\IMG\right_2024_06_12_00_47_24_196.jpg, 0, 1, 0, 30.19032
E:\Data\IMG\center_2024_06_12_00_47_24_297.jpg, E:\Data\IMG\left_2024_06_12_00_47_24_297.jpg, E:\Data\IMG\right_2024_06_12_00_47_24_297.jpg, 0, 1, 0, 30.19029
E:\Data\IMG\center_2024_06_12_00_47_24_402.jpg, E:\Data\IMG\left_2024_06_12_00_47_24_402.jpg, E:\Data\IMG\right_2024_06_12_00_47_24_402.jpg, -0.1157487, 1, 0, 30.18678
E:\Data\IMG\center_2024_06_12_00_47_24_505.jpg, E:\Data\IMG\left_2024_06_12_00_47_24_505.jpg, E:\Data\IMG\right_2024_06_12_00_47_24_505.jpg, -0.3602391, 1, 0, 30.16146
E:\Data\IMG\center_2024_06_12_00_47_24_609.jpg, E:\Data\IMG\left_2024_06_12_00_47_24_609.jpg, E:\Data\IMG\right_2024_06_12_00_47_24_609.jpg, -0.06540808, 1, 0, 30.19101
E:\Data\IMG\center_2024_06_12_00_47_24_713.jpg, E:\Data\IMG\left_2024_06_12_00_47_24_713.jpg, E:\Data\IMG\right_2024_06_12_00_47_24_713.jpg, 0, 1, 0, 30.1897
E:\Data\IMG\center_2024_06_12_00_47_24_812.jpg, E:\Data\IMG\left_2024_06_12_00_47_24_812.jpg, E:\Data\IMG\right_2024_06_12_00_47_24_812.jpg, 0, 1, 0, 30.19028
E:\Data\IMG\center_2024_06_12_00_47_24_917.jpg, E:\Data\IMG\left_2024_06_12_00_47_24_917.jpg, E:\Data\IMG\right_2024_06_12_00_47_24_917.jpg, -0.1684251, 1, 0, 30.18409
E:\Data\IMG\center_2024_06_12_00_47_25_017.jpg, E:\Data\IMG\left_2024_06_12_00_47_25_017.jpg, E:\Data\IMG\right_2024_06_12_00_47_25_017.jpg, 0, 1, 0, 30.19008
E:\Data\IMG\center_2024_06_12_00_47_25_120.jpg, E:\Data\IMG\left_2024_06_12_00_47_25_120.jpg, E:\Data\IMG\right_2024_06_12_00_47_25_120.jpg, 0, 1, 0, 30.19026
E:\Data\IMG\center_2024_06_12_00_47_25_221.jpg, E:\Data\IMG\left_2024_06_12_00_47_25_221.jpg, E:\Data\IMG\right_2024_06_12_00_47_25_221.jpg, 0, 1, 0, 30.1903
E:\Data\IMG\center_2024_06_12_00_47_25_323.jpg, E:\Data\IMG\left_2024_06_12_00_47_25_323.jpg, E:\Data\IMG\right_2024_06_12_00_47_25_323.jpg, -0.1015698, 1, 0, 30.18782
E:\Data\IMG\center_2024_06_12_00_47_25_425.jpg, E:\Data\IMG\left_2024_06_12_00_47_25_425.jpg, E:\Data\IMG\right_2024_06_12_00_47_25_425.jpg, -0.3680535, 1, 0, 30.16074
E:\Data\IMG\center_2024_06_12_00_47_25_529.jpg, E:\Data\IMG\left_2024_06_12_00_47_25_529.jpg, E:\Data\IMG\right_2024_06_12_00_47_25_529.jpg, -0.0734517, 1, 0, 30.19109
E:\Data\IMG\center_2024_06_12_00_47_25_634.jpg, E:\Data\IMG\left_2024_06_12_00_47_25_634.jpg, E:\Data\IMG\right_2024_06_12_00_47_25_634.jpg, 0, 1, 0, 30.18967
E:\Data\IMG\center_2024_06_12_00_47_25_738.jpg, E:\Data\IMG\left_2024_06_12_00_47_25_738.jpg, E:\Data\IMG\right_2024_06_12_00_47_25_738.jpg, 0, 1, 0, 30.1903
E:\Data\IMG\center_2024_06_12_00_47_25_839.jpg, E:\Data\IMG\left_2024_06_12_00_47_25_839.jpg, E:\Data\IMG\right_2024_06_12_00_47_25_839.jpg, 0, 1, 0, 30.19028
E:\Data\IMG\center_2024_06_12_00_47_25_945.jpg, E:\Data\IMG\left_2024_06_12_00_47_25_945.jpg, E:\Data\IMG\right_2024_06_12_00_47_25_945.jpg, -0.2167185, 1, 0, 30.17841
E:\Data\IMG\center_2024_06_12_00_47_26_049.jpg, E:\Data\IMG\left_2024_06_12_00_47_26_049.jpg, E:\Data\IMG\right_2024_06_12_00_47_26_049.jpg, -0.1859454, 1, 0, 30.18864
E:\Data\IMG\center_2024_06_12_00_47_26_151.jpg, E:\Data\IMG\left_2024_06_12_00_47_26_151.jpg, E:\Data\IMG\right_2024_06_12_00_47_26_151.jpg, 0, 1, 0, 30.18932
E:\Data\IMG\center_2024_06_12_00_47_26_252.jpg, E:\Data\IMG\left_2024_06_12_00_47_26_252.jpg, E:\Data\IMG\right_2024_06_12_00_47_26_252.jpg, 0, 1, 0, 30.19019
E:\Data\IMG\center_2024_06_12_00_47_26_354.jpg, E:\Data\IMG\left_2024_06_12_00_47_26_354.jpg, E:\Data\IMG\right_2024_06_12_00_47_26_354.jpg, 0, 1, 0, 30.1903
E:\Data\IMG\center_2024_06_12_00_47_26_454.jpg, E:\Data\IMG\left_2024_06_12_00_47_26_454.jpg, E:\Data\IMG\right_2024_06_12_00_47_26_454.jpg, 0, 1, 0, 30.18851
E:\Data\IMG\center_2024_06_12_00_47_26_556.jpg, E:\Data\IMG\left_2024_06_12_00_47_26_556.jpg, E:\Data\IMG\right_2024_06_12_00_47_26_556.jpg, 0, 1, 0, 30.19037
E:\Data\IMG\center_2024_06_12_00_47_26_658.jpg, E:\Data\IMG\left_2024_06_12_00_47_26_658.jpg, E:\Data\IMG\right_2024_06_12_00_47_26_658.jpg, 0, 1, 0, 30.19044
E:\Data\IMG\center_2024_06_12_00_47_26_764.jpg, E:\Data\IMG\left_2024_06_12_00_47_26_764.jpg, E:\Data\IMG\right_2024_06_12_00_47_26_764.jpg, 0, 1, 0, 30.19033
E:\Data\IMG\center_2024_06_12_00_47_26_863.jpg, E:\Data\IMG\left_2024_06_12_00_47_26_863.jpg, E:\Data\IMG\right_2024_06_12_00_47_26_863.jpg, 0, 1, 0, 30.19032
E:\Data\IMG\center_2024_06_12_00_47_26_966.jpg, E:\Data\IMG\left_2024_06_12_00_47_26_966.jpg, E:\Data\IMG\right_2024_06_12_00_47_26_966.jpg, -0.2511366, 1, 0, 30.17467
E:\Data\IMG\center_2024_06_12_00_47_27_068.jpg, E:\Data\IMG\left_2024_06_12_00_47_27_068.jpg, E:\Data\IMG\right_2024_06_12_00_47_27_068.jpg, 0, 1, 0, 30.18906
E:\Data\IMG\center_2024_06_12_00_47_27_170.jpg, E:\Data\IMG\left_2024_06_12_00_47_27_170.jpg, E:\Data\IMG\right_2024_06_12_00_47_27_170.jpg, 0, 1, 0, 30.19015
E:\Data\IMG\center_2024_06_12_00_47_27_276.jpg, E:\Data\IMG\left_2024_06_12_00_47_27_276.jpg, E:\Data\IMG\right_2024_06_12_00_47_27_276.jpg, 0, 1, 0, 30.19029
E:\Data\IMG\center_2024_06_12_00_47_27_377.jpg, E:\Data\IMG\left_2024_06_12_00_47_27_377.jpg, E:\Data\IMG\right_2024_06_12_00_47_27_377.jpg, 0, 1, 0, 30.1903
E:\Data\IMG\center_2024_06_12_00_47_27_481.jpg, E:\Data\IMG\left_2024_06_12_00_47_27_481.jpg, E:\Data\IMG\right_2024_06_12_00_47_27_481.jpg, -0.2634297, 1, 0, 30.17398
E:\Data\IMG\center_2024_06_12_00_47_27_586.jpg, E:\Data\IMG\left_2024_06_12_00_47_27_586.jpg, E:\Data\IMG\right_2024_06_12_00_47_27_586.jpg, 0, 1, 0, 30.18929
E:\Data\IMG\center_2024_06_12_00_47_27_688.jpg, E:\Data\IMG\left_2024_06_12_00_47_27_688.jpg, E:\Data\IMG\right_2024_06_12_00_47_27_688.jpg, 0, 1, 0, 30.1901
E:\Data\IMG\center_2024_06_12_00_47_27_794.jpg, E:\Data\IMG\left_2024_06_12_00_47_27_794.jpg, E:\Data\IMG\right_2024_06_12_00_47_27_794.jpg, 0, 1, 0, 30.19028
E:\Data\IMG\center_2024_06_12_00_47_27_897.jpg, E:\Data\IMG\left_2024_06_12_00_47_27_897.jpg, E:\Data\IMG\right_2024_06_12_00_47_27_897.jpg, 0, 1, 0, 30.19031
E:\Data\IMG\center_2024_06_12_00_47_28_002.jpg, E:\Data\IMG\left_2024_06_12_00_47_28_002.jpg, E:\Data\IMG\right_2024_06_12_00_47_28_002.jpg, -0.3140949, 1, 0, 30.16668
E:\Data\IMG\center_2024_06_12_00_47_28_108.jpg, E:\Data\IMG\left_2024_06_12_00_47_28_108.jpg, E:\Data\IMG\right_2024_06_12_00_47_28_108.jpg, -0.3315177, 1, 0, 30.18091
E:\Data\IMG\center_2024_06_12_00_47_28_213.jpg, E:\Data\IMG\left_2024_06_12_00_47_28_213.jpg, E:\Data\IMG\right_2024_06_12_00_47_28_213.jpg, -0.03261394, 1, 0, 30.18901
E:\Data\IMG\center_2024_06_12_00_47_28_318.jpg, E:\Data\IMG\left_2024_06_12_00_47_28_318.jpg, E:\Data\IMG\right_2024_06_12_00_47_28_318.jpg, 0, 1, 0, 30.18963
E:\Data\IMG\center_2024_06_12_00_47_28_419.jpg, E:\Data\IMG\left_2024_06_12_00_47_28_419.jpg, E:\Data\IMG\right_2024_06_12_00_47_28_419.jpg, 0, 1, 0, 30.19024
E:\Data\IMG\center_2024_06_12_00_47_28_523.jpg, E:\Data\IMG\left_2024_06_12_00_47_28_523.jpg, E:\Data\IMG\right_2024_06_12_00_47_28_523.jpg, 0, 1, 0, 30.1903
E:\Data\IMG\center_2024_06_12_00_47_28_624.jpg, E:\Data\IMG\left_2024_06_12_00_47_28_624.jpg, E:\Data\IMG\right_2024_06_12_00_47_28_624.jpg, 0, 1, 0, 30.19049
E:\Data\IMG\center_2024_06_12_00_47_28_729.jpg, E:\Data\IMG\left_2024_06_12_00_47_28_729.jpg, E:\Data\IMG\right_2024_06_12_00_47_28_729.jpg, 0, 1, 0, 30.19031
E:\Data\IMG\center_2024_06_12_00_47_28_834.jpg, E:\Data\IMG\left_2024_06_12_00_47_28_834.jpg, E:\Data\IMG\right_2024_06_12_00_47_28_834.jpg, 0, 1, 0, 30.1903
E:\Data\IMG\center_2024_06_12_00_47_28_936.jpg, E:\Data\IMG\left_2024_06_12_00_47_28_936.jpg, E:\Data\IMG\right_2024_06_12_00_47_28_936.jpg, 0, 1, 0, 30.1903
E:\Data\IMG\center_2024_06_12_00_47_29_036.jpg, E:\Data\IMG\left_2024_06_12_00_47_29_036.jpg, E:\Data\IMG\right_2024_06_12_00_47_29_036.jpg, 0, 1, 0, 30.19032
E:\Data\IMG\center_2024_06_12_00_47_29_137.jpg, E:\Data\IMG\left_2024_06_12_00_47_29_137.jpg, E:\Data\IMG\right_2024_06_12_00_47_29_137.jpg, 0, 1, 0, 30.1903
E:\Data\IMG\center_2024_06_12_00_47_29_237.jpg, E:\Data\IMG\left_2024_06_12_00_47_29_237.jpg, E:\Data\IMG\right_2024_06_12_00_47_29_237.jpg, 0, 1, 0, 30.19032
E:\Data\IMG\center_2024_06_12_00_47_29_341.jpg, E:\Data\IMG\left_2024_06_12_00_47_29_341.jpg, E:\Data\IMG\right_2024_06_12_00_47_29_341.jpg, -0.3098235, 1, 0, 30.16701
E:\Data\IMG\center_2024_06_12_00_47_29_444.jpg, E:\Data\IMG\left_2024_06_12_00_47_29_444.jpg, E:\Data\IMG\right_2024_06_12_00_47_29_444.jpg, -0.20073, 1, 0, 30.18924
E:\Data\IMG\center_2024_06_12_00_47_29_547.jpg, E:\Data\IMG\left_2024_06_12_00_47_29_547.jpg, E:\Data\IMG\right_2024_06_12_00_47_29_547.jpg, 0, 1, 0, 30.18822
E:\Data\IMG\center_2024_06_12_00_47_29_647.jpg, E:\Data\IMG\left_2024_06_12_00_47_29_647.jpg, E:\Data\IMG\right_2024_06_12_00_47_29_647.jpg, 0, 1, 0, 30.19005
